Date,White,Black,Result,EngineName,EngineDetails
2021.04.28,Radjabov,Carlsen,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.04.28,Aronian,So,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.04.28,Aronian,So,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.04.28,Aronian,So,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.04.28,Radjabov,Carlsen,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.04.28,Carlsen,Radjabov,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.04.28,Radjabov,Carlsen,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.04.28,Aronian,So,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.04.28,Le,Nakamura,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.04.28,Carlsen,Radjabov,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,So,Carlsen,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,So,Carlsen,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,Giri,Nepomniachtchi,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,Carlsen,So,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,Giri,Nepomniachtchi,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,So,Carlsen,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,Nepomniachtchi,Giri,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,So,Carlsen,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,Giri,Nepomniachtchi,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.03.21,Nepomniachtchi,Giri,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2023.12.27,Vidit,Carlsen,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Xie,Rojas Salas,1-0,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Van Foreest,Vakhidov,1-0,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Tabatabaei,Radjabov,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Tabatabaei,Radjabov,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Tabatabaei,Radjabov,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Tabatabaei,Radjabov,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Tabatabaei,Radjabov,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Vidit,Carlsen,0-1,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Tari,Grebnev,1-0,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Guseinov,Bilguun,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Petrov,Iturrizaga Bonelli,0-1,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Carlsen,Erigaisi Arjun,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Yu,Carlsen,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Drazic,Wanyama,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Yu,Carlsen,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Carlsen,Keymer,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Carlsen,Keymer,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Carlsen,Keymer,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Asadli,Duda,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Madaminov,Sadhwani,1-0,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Fedoseev,Yu,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Ohanyan,Drazic,0-1,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Amar,Song,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Niemann,Petrov,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Abdusattorov,Lysyj,1-0,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Isanzhulov,Piorun,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Jumabayev,Bakhrillaev,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Cheparinov,Vidit,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Cheparinov,Vidit,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.12.27,Zeng,Kuzubov,*,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Strugnell,Tari,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Strugnell,Tari,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Strugnell,Tari,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Strugnell,Tari,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Strugnell,Tari,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Strugnell,Tari,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.02,Strugnell,Tari,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Urkedal,Kett,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.02,Urkedal,Kett,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.02,Strugnell,Tari,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.02,Urkedal,Kett,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.02,Urkedal,Kett,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.02,Urkedal,Kett,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.02,Urkedal,Kett,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.02,Strugnell,Tari,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Urkedal,Kett,1-0,,"main analysis: 8x2.2GHz Broadwell-EP, multi-PV search: 4x3.1GHz Haswell"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Hammer,Jones,*,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Haswell-EP"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.02,Morris,Getz,*,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.2GHz Haswell"
2016.09.02,Strugnell,Tari,0-1,Stockfish 300816 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 4x3.3GHz Haswell"
2020.05.23,Aronian,Nakamura,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.23,Ding,Yu,*,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.23,Ding,Yu,*,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.23,Nakamura,Aronian,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.23,Aronian,Nakamura,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.23,Nakamura,Aronian,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.05.23,Aronian,Nakamura,0-1,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,Anand,Vachier-Lagrave,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,Giri,Carlsen,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,So,Aronian,1-0,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,Jobava,Giri,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,Carlsen,Anand,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,Nepomniachtchi,Carlsen,*,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,Ivanchuk,So,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,Aronian,Vachier-Lagrave,1-0,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,Nepomniachtchi,Carlsen,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.30,Kaasen,Hammer,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Topalov,Grischuk,1-0,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Bacrot,Carlsen,0-1,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Karjakin,Bacrot,1-0,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Caruana,Nakamura,0-1,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Carlsen,Grischuk,0-1,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Carlsen,Karjakin,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Carlsen,Karjakin,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Vachier-Lagrave,Carlsen,*,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Vachier-Lagrave,Carlsen,1-0,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Carlsen,Nakamura,*,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Carlsen,Nakamura,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,Nakamura,Karjakin,1-0,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.06.24,So,Carlsen,0-1,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.09,Carlsen,Nakamura,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.09,Svidler,Carlsen,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.09,Nakamura,Aronian,*,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.08.09,Nakamura,Aronian,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.07.30,Svidler,Carlsen,1/2-1/2,Stockfish 090718-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.07.30,Navara,Georgiadis,1/2-1/2,Stockfish 090718-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.07.24,Carlsen,Svidler,1/2-1/2,Stockfish 090718-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.06.13,Carlsen,Yu,1-0,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.06.13,Aronian,Caruana,*,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.01.26,Carlsen,Duda,*,Stockfish 261218-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.11.14,Ding,Carlsen,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.11.14,Carlsen,Ding,*,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.11.14,Ding,Carlsen,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.11.14,Carlsen,Ding,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.11.14,Ding,Carlsen,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.11.14,Carlsen,Ding,*,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
